vulnerability_id,cve_id,application_id,application_name,asset_id,hostname,ip_address,os_type,server_type,internet_facing,severity,status,past_due_flag,escalated_flag,kernel_related,application_owner,os_owner,business_unit,environment,region,discovered_date,due_date,is_remediated,platform_type,operating_system,description,last_scan_date
VULN-003539,CVE-2024-4539,APP039,Application-039,ASSET-003539,host-003539.corp.local,10.13.221.211,windows,Physical,True,High,In Progress,True,False,False,owner19@example.com,sysadmin9@example.com,HR,Development,us-west-2,2026-03-21,2026-05-17,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-003539,2026-06-23
VULN-003589,CVE-2024-4589,APP039,Application-039,ASSET-003589,host-003589.corp.local,10.14.224.5,windows,Physical,False,Medium,Remediated,True,False,False,owner9@example.com,sysadmin9@example.com,Finance,Staging,eu-west-1,2025-11-12,2026-01-09,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-003589,2026-06-13
VULN-003639,CVE-2024-4639,APP039,Application-039,ASSET-003639,host-003639.corp.local,10.14.227.55,solaris,VM,False,Low,Open,True,False,True,owner19@example.com,sysadmin9@example.com,Engineering,Production,ap-south-1,2025-08-09,2025-08-29,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-003639,2026-06-20
VULN-003689,CVE-2024-4689,APP039,Application-039,ASSET-003689,host-003689.corp.local,10.14.230.105,aix,Physical,False,High,In Progress,True,False,False,owner9@example.com,sysadmin9@example.com,Engineering,Staging,eu-west-1,2025-11-01,2026-01-19,True,AIX,AIX 7.2,Sample finding for vulnerability VULN-003689,2026-06-02
VULN-003739,CVE-2024-4739,APP039,Application-039,ASSET-003739,host-003739.corp.local,10.14.233.155,solaris,VM,False,Medium,Remediated,True,False,False,owner19@example.com,sysadmin9@example.com,Finance,Production,eu-west-1,2025-12-27,2026-01-09,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-003739,2026-06-01
VULN-003789,CVE-2024-4789,APP039,Application-039,ASSET-003789,host-003789.corp.local,10.14.236.205,linux,VM,False,Medium,In Progress,True,True,True,owner9@example.com,sysadmin9@example.com,Engineering,Staging,eu-west-1,2025-10-20,2025-12-28,False,Linux,RHEL 8,Sample finding for vulnerability VULN-003789,2026-05-29
VULN-003839,CVE-2024-4839,APP039,Application-039,ASSET-003839,host-003839.corp.local,10.14.239.255,windows,Physical,False,High,Accepted Risk,True,False,False,owner19@example.com,sysadmin9@example.com,Engineering,Development,eu-west-1,2025-08-11,2025-10-17,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-003839,2026-05-31
VULN-003889,CVE-2024-4889,APP039,Application-039,ASSET-003889,host-003889.corp.local,10.15.243.49,solaris,Physical,False,High,In Progress,True,False,False,owner9@example.com,sysadmin9@example.com,Engineering,Staging,ap-south-1,2025-10-05,2025-12-16,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-003889,2026-06-18
VULN-003939,CVE-2024-4939,APP039,Application-039,ASSET-003939,host-003939.corp.local,10.15.246.99,windows,Container,True,Low,In Progress,True,False,False,owner19@example.com,sysadmin9@example.com,Finance,Production,us-west-2,2025-10-03,2025-12-02,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-003939,2026-06-01
VULN-003989,CVE-2024-4989,APP039,Application-039,ASSET-003989,host-003989.corp.local,10.15.249.149,linux,Physical,False,High,Open,True,False,False,owner9@example.com,sysadmin9@example.com,Retail,Development,us-west-2,2025-12-14,2026-03-10,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-003989,2026-06-10
VULN-004039,CVE-2024-5039,APP039,Application-039,ASSET-004039,host-004039.corp.local,10.15.252.199,windows,VM,True,Low,In Progress,True,False,False,owner19@example.com,sysadmin9@example.com,Finance,Staging,us-east-1,2025-09-08,2025-10-04,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-004039,2026-06-18
VULN-004089,CVE-2024-5089,APP039,Application-039,ASSET-004089,host-004089.corp.local,10.15.255.249,linux,Container,False,Medium,Open,True,False,False,owner9@example.com,sysadmin9@example.com,Retail,Staging,us-west-2,2025-09-12,2025-10-19,False,Linux,RHEL 8,Sample finding for vulnerability VULN-004089,2026-06-25
VULN-004139,CVE-2024-5139,APP039,Application-039,ASSET-004139,host-004139.corp.local,10.16.2.43,windows,VM,False,Medium,Remediated,True,False,False,owner19@example.com,sysadmin9@example.com,Engineering,Development,us-east-1,2026-03-07,2026-03-15,True,Windows,Windows Server 2022,Sample finding for vulnerability VULN-004139,2026-06-08
VULN-004189,CVE-2024-5189,APP039,Application-039,ASSET-004189,host-004189.corp.local,10.16.5.93,solaris,Container,False,Medium,Open,True,False,False,owner9@example.com,sysadmin9@example.com,HR,Development,us-west-2,2026-01-25,2026-03-07,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-004189,2026-06-17
VULN-004239,CVE-2024-5239,APP039,Application-039,ASSET-004239,host-004239.corp.local,10.16.8.143,solaris,VM,False,Low,Remediated,True,False,False,owner19@example.com,sysadmin9@example.com,Finance,Development,us-west-2,2025-08-03,2025-08-26,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-004239,2026-06-17
VULN-004289,CVE-2024-5289,APP039,Application-039,ASSET-004289,host-004289.corp.local,10.16.12.193,windows,Physical,False,Low,Remediated,True,False,True,owner9@example.com,sysadmin9@example.com,Retail,Staging,us-east-1,2025-07-29,2025-10-20,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-004289,2026-05-29
VULN-004339,CVE-2024-5339,APP039,Application-039,ASSET-004339,host-004339.corp.local,10.16.15.243,solaris,VM,False,High,Remediated,True,True,False,owner19@example.com,sysadmin9@example.com,HR,Staging,eu-west-1,2026-02-10,2026-03-16,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-004339,2026-06-21
VULN-004389,CVE-2024-5389,APP039,Application-039,ASSET-004389,host-004389.corp.local,10.17.18.37,windows,VM,False,Critical,Remediated,True,False,True,owner9@example.com,sysadmin9@example.com,Retail,Development,us-west-2,2026-04-09,2026-06-05,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-004389,2026-06-02
VULN-004439,CVE-2024-5439,APP039,Application-039,ASSET-004439,host-004439.corp.local,10.17.21.87,windows,VM,False,Medium,Accepted Risk,True,False,False,owner19@example.com,sysadmin9@example.com,Finance,Development,eu-west-1,2025-07-03,2025-07-26,True,Windows,Windows Server 2022,Sample finding for vulnerability VULN-004439,2026-06-21
VULN-004489,CVE-2024-5489,APP039,Application-039,ASSET-004489,host-004489.corp.local,10.17.24.137,windows,VM,False,Medium,Accepted Risk,False,False,False,owner9@example.com,sysadmin9@example.com,Marketing,Staging,us-east-1,2026-05-02,2026-07-09,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-004489,2026-05-30
VULN-004539,CVE-2024-5539,APP039,Application-039,ASSET-004539,host-004539.corp.local,10.17.27.187,windows,Physical,True,Medium,Remediated,True,False,False,owner19@example.com,sysadmin9@example.com,HR,Staging,us-west-2,2026-03-04,2026-03-27,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-004539,2026-06-04
VULN-004589,CVE-2024-5589,APP039,Application-039,ASSET-004589,host-004589.corp.local,10.17.30.237,windows,Container,False,Medium,In Progress,True,False,False,owner9@example.com,sysadmin9@example.com,HR,Staging,us-east-1,2025-12-02,2025-12-11,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-004589,2026-05-29
VULN-004639,CVE-2024-5639,APP039,Application-039,ASSET-004639,host-004639.corp.local,10.18.33.31,windows,Physical,False,High,In Progress,True,False,False,owner19@example.com,sysadmin9@example.com,Marketing,Staging,us-west-2,2026-03-09,2026-05-03,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-004639,2026-05-27
VULN-004689,CVE-2024-5689,APP039,Application-039,ASSET-004689,host-004689.corp.local,10.18.37.81,linux,Container,True,Medium,Open,True,False,False,owner9@example.com,sysadmin9@example.com,Engineering,Staging,us-west-2,2025-11-25,2025-12-19,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-004689,2026-06-14
VULN-004739,CVE-2024-5739,APP039,Application-039,ASSET-004739,host-004739.corp.local,10.18.40.131,windows,VM,False,High,Accepted Risk,True,False,False,owner19@example.com,sysadmin9@example.com,HR,Development,us-east-1,2026-04-07,2026-05-29,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-004739,2026-06-07
VULN-004789,CVE-2024-5789,APP039,Application-039,ASSET-004789,host-004789.corp.local,10.18.43.181,linux,Physical,False,High,In Progress,True,False,False,owner9@example.com,sysadmin9@example.com,Retail,Production,ap-south-1,2026-02-02,2026-03-19,False,Linux,RHEL 8,Sample finding for vulnerability VULN-004789,2026-06-13
VULN-004839,CVE-2024-5839,APP039,Application-039,ASSET-004839,host-004839.corp.local,10.18.46.231,windows,Physical,False,Critical,In Progress,True,False,True,owner19@example.com,sysadmin9@example.com,Marketing,Development,us-west-2,2025-11-13,2025-12-23,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-004839,2026-06-11
VULN-004889,CVE-2024-5889,APP039,Application-039,ASSET-004889,host-004889.corp.local,10.19.49.25,windows,Container,False,Medium,Remediated,True,False,True,owner9@example.com,sysadmin9@example.com,HR,Development,eu-west-1,2026-04-18,2026-06-13,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-004889,2026-06-09
VULN-004939,CVE-2024-5939,APP039,Application-039,ASSET-004939,host-004939.corp.local,10.19.52.75,linux,VM,False,Critical,Accepted Risk,True,False,True,owner19@example.com,sysadmin9@example.com,Marketing,Staging,us-west-2,2025-09-22,2025-12-02,True,Linux,RHEL 8,Sample finding for vulnerability VULN-004939,2026-06-10
VULN-004989,CVE-2024-5989,APP039,Application-039,ASSET-004989,host-004989.corp.local,10.19.55.125,windows,VM,False,Medium,In Progress,True,False,False,owner9@example.com,sysadmin9@example.com,Finance,Development,eu-west-1,2026-01-20,2026-03-23,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-004989,2026-06-07
VULN-000040,CVE-2024-1040,APP040,Application-040,ASSET-000040,host-000040.corp.local,10.0.2.40,linux,Container,False,Low,Remediated,True,False,False,owner0@example.com,sysadmin0@example.com,Engineering,Development,eu-west-1,2026-03-14,2026-06-10,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000040,2026-06-14
VULN-000090,CVE-2024-1090,APP040,Application-040,ASSET-000090,host-000090.corp.local,10.0.5.90,aix,Physical,False,Low,Open,True,False,False,owner10@example.com,sysadmin0@example.com,Retail,Staging,ap-south-1,2025-06-26,2025-09-09,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000090,2026-05-26
VULN-000140,CVE-2024-1140,APP040,Application-040,ASSET-000140,host-000140.corp.local,10.0.8.140,linux,Physical,False,High,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,Finance,Staging,ap-south-1,2025-11-30,2026-01-30,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000140,2026-06-25
VULN-000190,CVE-2024-1190,APP040,Application-040,ASSET-000190,host-000190.corp.local,10.0.11.190,windows,Container,True,Medium,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,Retail,Staging,us-west-2,2025-09-06,2025-11-12,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000190,2026-06-02
VULN-000240,CVE-2024-1240,APP040,Application-040,ASSET-000240,host-000240.corp.local,10.0.15.240,linux,Physical,False,High,Accepted Risk,True,False,False,owner0@example.com,sysadmin0@example.com,HR,Staging,eu-west-1,2025-10-10,2026-01-07,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000240,2026-06-23
VULN-000290,CVE-2024-1290,APP040,Application-040,ASSET-000290,host-000290.corp.local,10.1.18.34,linux,VM,False,Critical,Open,True,False,False,owner10@example.com,sysadmin0@example.com,Marketing,Staging,eu-west-1,2025-08-07,2025-08-26,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000290,2026-06-06
VULN-000340,CVE-2024-1340,APP040,Application-040,ASSET-000340,host-000340.corp.local,10.1.21.84,solaris,Physical,False,High,Open,True,True,False,owner0@example.com,sysadmin0@example.com,HR,Production,ap-south-1,2025-11-03,2025-12-16,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000340,2026-06-10
VULN-000390,CVE-2024-1390,APP040,Application-040,ASSET-000390,host-000390.corp.local,10.1.24.134,windows,Physical,False,Medium,Accepted Risk,False,False,False,owner10@example.com,sysadmin0@example.com,HR,Staging,us-west-2,2026-05-02,2026-07-07,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000390,2026-05-26
VULN-000440,CVE-2024-1440,APP040,Application-040,ASSET-000440,host-000440.corp.local,10.1.27.184,linux,Physical,True,Medium,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,Retail,Development,eu-west-1,2026-02-27,2026-05-08,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000440,2026-06-16
VULN-000490,CVE-2024-1490,APP040,Application-040,ASSET-000490,host-000490.corp.local,10.1.30.234,aix,Container,False,Medium,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,Retail,Production,us-west-2,2025-12-27,2026-02-04,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000490,2026-06-21
VULN-000540,CVE-2024-1540,APP040,Application-040,ASSET-000540,host-000540.corp.local,10.2.33.28,windows,VM,False,Low,In Progress,True,False,True,owner0@example.com,sysadmin0@example.com,Engineering,Production,us-east-1,2026-03-06,2026-04-16,True,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000540,2026-06-22
VULN-000590,CVE-2024-1590,APP040,Application-040,ASSET-000590,host-000590.corp.local,10.2.36.78,solaris,Container,False,Medium,Remediated,True,False,False,owner10@example.com,sysadmin0@example.com,HR,Staging,ap-south-1,2025-11-06,2025-11-29,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000590,2026-06-01
VULN-000640,CVE-2024-1640,APP040,Application-040,ASSET-000640,host-000640.corp.local,10.2.40.128,windows,VM,True,High,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,Marketing,Development,eu-west-1,2026-04-19,2026-05-25,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000640,2026-06-01
VULN-000690,CVE-2024-1690,APP040,Application-040,ASSET-000690,host-000690.corp.local,10.2.43.178,linux,Container,False,Low,Accepted Risk,False,False,False,owner10@example.com,sysadmin0@example.com,Marketing,Staging,us-west-2,2026-05-26,2026-07-01,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000690,2026-06-15
VULN-000740,CVE-2024-1740,APP040,Application-040,ASSET-000740,host-000740.corp.local,10.2.46.228,linux,Container,False,Critical,In Progress,True,False,True,owner0@example.com,sysadmin0@example.com,Finance,Production,us-east-1,2026-04-02,2026-06-14,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000740,2026-06-15
VULN-000790,CVE-2024-1790,APP040,Application-040,ASSET-000790,host-000790.corp.local,10.3.49.22,aix,Physical,True,Medium,Remediated,True,False,False,owner10@example.com,sysadmin0@example.com,Engineering,Staging,us-east-1,2026-06-02,2026-06-09,True,AIX,AIX 7.2,Sample finding for vulnerability VULN-000790,2026-06-12
VULN-000840,CVE-2024-1840,APP040,Application-040,ASSET-000840,host-000840.corp.local,10.3.52.72,windows,VM,True,Low,Remediated,True,True,False,owner0@example.com,sysadmin0@example.com,Finance,Staging,eu-west-1,2026-02-12,2026-03-24,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000840,2026-06-07
VULN-000890,CVE-2024-1890,APP040,Application-040,ASSET-000890,host-000890.corp.local,10.3.55.122,linux,VM,False,Low,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,Finance,Production,eu-west-1,2026-05-13,2026-06-01,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000890,2026-06-09
VULN-000940,CVE-2024-1940,APP040,Application-040,ASSET-000940,host-000940.corp.local,10.3.58.172,linux,Container,False,Medium,Remediated,True,False,False,owner0@example.com,sysadmin0@example.com,Engineering,Production,ap-south-1,2025-06-28,2025-07-19,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000940,2026-06-20
VULN-000990,CVE-2024-1990,APP040,Application-040,ASSET-000990,host-000990.corp.local,10.3.61.222,solaris,VM,False,High,Open,True,False,False,owner10@example.com,sysadmin0@example.com,Retail,Development,us-east-1,2026-02-26,2026-03-14,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-000990,2026-06-12
VULN-001040,CVE-2024-2040,APP040,Application-040,ASSET-001040,host-001040.corp.local,10.4.65.16,windows,Physical,False,High,Open,False,False,False,owner0@example.com,sysadmin0@example.com,HR,Development,us-west-2,2026-04-10,2026-07-01,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-001040,2026-06-21
VULN-001090,CVE-2024-2090,APP040,Application-040,ASSET-001090,host-001090.corp.local,10.4.68.66,aix,Physical,True,High,Open,True,False,False,owner10@example.com,sysadmin0@example.com,Engineering,Production,ap-south-1,2026-03-26,2026-04-10,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-001090,2026-05-26
VULN-001140,CVE-2024-2140,APP040,Application-040,ASSET-001140,host-001140.corp.local,10.4.71.116,aix,VM,False,Medium,Open,True,False,False,owner0@example.com,sysadmin0@example.com,Retail,Staging,us-east-1,2026-04-26,2026-05-25,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-001140,2026-05-31
VULN-001190,CVE-2024-2190,APP040,Application-040,ASSET-001190,host-001190.corp.local,10.4.74.166,solaris,VM,False,Low,Accepted Risk,True,False,False,owner10@example.com,sysadmin0@example.com,HR,Production,us-east-1,2025-12-18,2026-01-31,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-001190,2026-06-17
VULN-001240,CVE-2024-2240,APP040,Application-040,ASSET-001240,host-001240.corp.local,10.4.77.216,windows,Physical,False,Medium,Open,True,False,True,owner0@example.com,sysadmin0@example.com,Retail,Production,us-east-1,2026-04-19,2026-05-15,True,Windows,Windows Server 2022,Sample finding for vulnerability VULN-001240,2026-06-07
VULN-001290,CVE-2024-2290,APP040,Application-040,ASSET-001290,host-001290.corp.local,10.5.80.10,windows,VM,False,Medium,Accepted Risk,False,False,True,owner10@example.com,sysadmin0@example.com,Engineering,Staging,ap-south-1,2026-04-28,2026-07-09,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-001290,2026-06-08
VULN-001340,CVE-2024-2340,APP040,Application-040,ASSET-001340,host-001340.corp.local,10.5.83.60,windows,Container,False,Medium,Remediated,False,True,False,owner0@example.com,sysadmin0@example.com,Retail,Production,us-east-1,2026-06-14,2026-07-09,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-001340,2026-05-26
VULN-001390,CVE-2024-2390,APP040,Application-040,ASSET-001390,host-001390.corp.local,10.5.86.110,aix,Physical,True,Medium,Remediated,True,False,False,owner10@example.com,sysadmin0@example.com,HR,Staging,eu-west-1,2025-10-19,2025-12-15,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-001390,2026-06-24
VULN-001440,CVE-2024-2440,APP040,Application-040,ASSET-001440,host-001440.corp.local,10.5.90.160,windows,VM,False,High,Open,True,False,True,owner0@example.com,sysadmin0@example.com,Retail,Development,us-west-2,2025-12-03,2026-02-21,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-001440,2026-05-31
VULN-001490,CVE-2024-2490,APP040,Application-040,ASSET-001490,host-001490.corp.local,10.5.93.210,aix,VM,False,Medium,Accepted Risk,True,False,False,owner10@example.com,sysadmin0@example.com,Finance,Production,us-east-1,2025-09-28,2025-11-11,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-001490,2026-06-24
VULN-001540,CVE-2024-2540,APP040,Application-040,ASSET-001540,host-001540.corp.local,10.6.96.4,linux,Physical,True,High,Remediated,True,False,False,owner0@example.com,sysadmin0@example.com,Finance,Production,us-west-2,2025-08-20,2025-09-07,False,Linux,RHEL 8,Sample finding for vulnerability VULN-001540,2026-05-31
VULN-001590,CVE-2024-2590,APP040,Application-040,ASSET-001590,host-001590.corp.local,10.6.99.54,solaris,Container,True,Medium,Open,True,False,False,owner10@example.com,sysadmin0@example.com,Retail,Production,ap-south-1,2025-10-26,2025-11-12,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-001590,2026-06-12
VULN-001640,CVE-2024-2640,APP040,Application-040,ASSET-001640,host-001640.corp.local,10.6.102.104,solaris,Container,False,Medium,Remediated,True,False,True,owner0@example.com,sysadmin0@example.com,Marketing,Staging,us-east-1,2025-11-07,2025-12-18,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-001640,2026-05-27
VULN-001690,CVE-2024-2690,APP040,Application-040,ASSET-001690,host-001690.corp.local,10.6.105.154,windows,Physical,False,High,Open,True,False,False,owner10@example.com,sysadmin0@example.com,Engineering,Production,eu-west-1,2025-12-10,2026-03-03,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-001690,2026-06-03
VULN-001740,CVE-2024-2740,APP040,Application-040,ASSET-001740,host-001740.corp.local,10.6.108.204,aix,Container,True,High,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,HR,Staging,us-east-1,2025-12-19,2026-01-15,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-001740,2026-05-27
VULN-001790,CVE-2024-2790,APP040,Application-040,ASSET-001790,host-001790.corp.local,10.6.111.254,solaris,VM,False,Low,Open,True,False,False,owner10@example.com,sysadmin0@example.com,HR,Production,eu-west-1,2025-11-09,2026-01-24,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-001790,2026-06-06
VULN-001840,CVE-2024-2840,APP040,Application-040,ASSET-001840,host-001840.corp.local,10.7.115.48,windows,Container,False,High,Remediated,True,False,False,owner0@example.com,sysadmin0@example.com,Marketing,Staging,us-east-1,2026-03-29,2026-05-13,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-001840,2026-06-17
VULN-001890,CVE-2024-2890,APP040,Application-040,ASSET-001890,host-001890.corp.local,10.7.118.98,linux,Container,False,Low,Accepted Risk,True,False,True,owner10@example.com,sysadmin0@example.com,Finance,Production,ap-south-1,2026-03-13,2026-05-16,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-001890,2026-06-24
VULN-001940,CVE-2024-2940,APP040,Application-040,ASSET-001940,host-001940.corp.local,10.7.121.148,linux,Container,False,Critical,Accepted Risk,True,False,True,owner0@example.com,sysadmin0@example.com,Finance,Staging,eu-west-1,2026-01-25,2026-02-02,False,Linux,RHEL 8,Sample finding for vulnerability VULN-001940,2026-06-07
VULN-001990,CVE-2024-2990,APP040,Application-040,ASSET-001990,host-001990.corp.local,10.7.124.198,linux,VM,False,Medium,Accepted Risk,True,False,False,owner10@example.com,sysadmin0@example.com,HR,Development,ap-south-1,2026-01-03,2026-02-28,True,Linux,RHEL 8,Sample finding for vulnerability VULN-001990,2026-06-18
VULN-002040,CVE-2024-3040,APP040,Application-040,ASSET-002040,host-002040.corp.local,10.7.127.248,windows,VM,True,Medium,Accepted Risk,True,False,False,owner0@example.com,sysadmin0@example.com,Finance,Development,ap-south-1,2025-11-30,2026-02-20,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-002040,2026-05-26
VULN-002090,CVE-2024-3090,APP040,Application-040,ASSET-002090,host-002090.corp.local,10.8.130.42,aix,Container,True,Low,Open,True,False,False,owner10@example.com,sysadmin0@example.com,Engineering,Staging,eu-west-1,2025-10-01,2025-12-16,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-002090,2026-06-11
VULN-002140,CVE-2024-3140,APP040,Application-040,ASSET-002140,host-002140.corp.local,10.8.133.92,windows,Container,False,Medium,Accepted Risk,True,False,False,owner0@example.com,sysadmin0@example.com,Engineering,Development,us-east-1,2026-02-21,2026-03-27,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-002140,2026-06-18
VULN-002190,CVE-2024-3190,APP040,Application-040,ASSET-002190,host-002190.corp.local,10.8.136.142,solaris,VM,False,High,In Progress,True,False,True,owner10@example.com,sysadmin0@example.com,Retail,Development,eu-west-1,2025-07-04,2025-08-30,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-002190,2026-06-16
VULN-002240,CVE-2024-3240,APP040,Application-040,ASSET-002240,host-002240.corp.local,10.8.140.192,linux,Container,False,Medium,Open,True,False,True,owner0@example.com,sysadmin0@example.com,Engineering,Development,us-east-1,2026-03-17,2026-04-28,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-002240,2026-06-16
VULN-002290,CVE-2024-3290,APP040,Application-040,ASSET-002290,host-002290.corp.local,10.8.143.242,windows,Container,False,Medium,Open,True,True,False,owner10@example.com,sysadmin0@example.com,Marketing,Staging,us-east-1,2025-12-10,2026-03-03,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-002290,2026-06-24
VULN-002340,CVE-2024-3340,APP040,Application-040,ASSET-002340,host-002340.corp.local,10.9.146.36,aix,Physical,False,Medium,Open,True,False,False,owner0@example.com,sysadmin0@example.com,Engineering,Staging,us-east-1,2025-11-07,2026-01-10,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-002340,2026-06-02
VULN-002390,CVE-2024-3390,APP040,Application-040,ASSET-002390,host-002390.corp.local,10.9.149.86,solaris,Container,False,High,Open,True,False,False,owner10@example.com,sysadmin0@example.com,Finance,Development,us-east-1,2025-08-01,2025-09-29,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-002390,2026-06-10
VULN-002440,CVE-2024-3440,APP040,Application-040,ASSET-002440,host-002440.corp.local,10.9.152.136,windows,Physical,False,Medium,Remediated,True,False,False,owner0@example.com,sysadmin0@example.com,HR,Production,eu-west-1,2026-01-28,2026-03-05,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-002440,2026-06-12
VULN-002490,CVE-2024-3490,APP040,Application-040,ASSET-002490,host-002490.corp.local,10.9.155.186,linux,Container,False,Low,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,Retail,Production,us-west-2,2025-12-24,2026-01-05,False,Linux,RHEL 8,Sample finding for vulnerability VULN-002490,2026-06-20
VULN-002540,CVE-2024-3540,APP040,Application-040,ASSET-002540,host-002540.corp.local,10.9.158.236,solaris,Physical,False,Medium,Open,True,False,True,owner0@example.com,sysadmin0@example.com,Marketing,Staging,eu-west-1,2025-09-06,2025-10-08,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-002540,2026-05-29
VULN-002590,CVE-2024-3590,APP040,Application-040,ASSET-002590,host-002590.corp.local,10.10.161.30,solaris,Container,False,High,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,Engineering,Staging,us-west-2,2026-03-13,2026-05-11,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-002590,2026-06-11
VULN-002640,CVE-2024-3640,APP040,Application-040,ASSET-002640,host-002640.corp.local,10.10.165.80,solaris,VM,False,Low,Open,False,False,False,owner0@example.com,sysadmin0@example.com,Marketing,Production,ap-south-1,2026-05-07,2026-08-03,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-002640,2026-06-19
VULN-002690,CVE-2024-3690,APP040,Application-040,ASSET-002690,host-002690.corp.local,10.10.168.130,linux,Container,False,High,Accepted Risk,True,False,False,owner10@example.com,sysadmin0@example.com,Engineering,Staging,eu-west-1,2025-11-25,2025-12-02,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-002690,2026-06-19
VULN-002740,CVE-2024-3740,APP040,Application-040,ASSET-002740,host-002740.corp.local,10.10.171.180,windows,Physical,False,Medium,Accepted Risk,True,False,False,owner0@example.com,sysadmin0@example.com,Retail,Staging,eu-west-1,2026-02-24,2026-03-06,True,Windows,Windows Server 2022,Sample finding for vulnerability VULN-002740,2026-06-24
